In,opens,high,low,close,ema6,ema12,ema24,labels,prediction,Datetime,profit,Trades
4629,130.8800048828125,134.63999938964844,130.7050018310547,132.72000122070312,132.7672691249881,131.13091589228105,122.62479649195394,nn,nn,2020-12-15,8.458270274748429,122
4630,130.74749755859375,133.6999969482422,129.3874969482422,129.9375,131.95876366070578,130.94731344731474,123.20981277259763,nn,nn,2020-12-22,8.458270274748429,122
4631,130.625,132.1374969482422,127.63249969482422,130.5500030517578,131.5562606295778,130.8861887710752,123.79702799493045,nn,nn,2020-12-29,8.458270274748429,122
4632,131.04249572753906,136.52499389648438,125.86000061035156,132.7675018310547,131.90232954428546,131.1756215495336,124.51466590182038,nn,nn,2021-01-05,8.458270274748429,122
4633,134.1875,139.61000061035156,128.48500061035156,128.59500122070312,130.9573785946905,130.77860303740582,124.841092727331,nn,nn,2021-01-12,8.458270274748429,122
4634,130.16250610351562,139.99249267578125,128.44000244140625,137.125,132.71955613906465,131.75497180088183,125.82380530914452,nn,nn,2021-01-19,8.458270274748429,122
4635,137.8175048828125,138.28500366210938,127.9375,129.8975067138672,131.91325630329393,131.46920794134112,126.14970142152234,nn,nn,2021-01-26,8.458270274748429,122
4636,130.53250122070312,139.3175048828125,129.02749633789062,135.91000366210938,133.05518412009835,132.15240728299779,126.9305256007693,nn,nn,2021-02-02,8.458270274748429,122
4637,137.2725067138672,152.91250610351562,137.2725067138672,149.6125030517578,137.78584667200104,134.83857586280703,128.74508379684838,nn,nn,2021-02-09,8.458270274748429,122
4638,150.6425018310547,153.72500610351562,145.75,149.26499938964844,141.06560459132888,137.05802563616726,130.38667704427237,nn,nn,2021-02-16,8.458270274748429,122
4639,147.74749755859375,151.33250427246094,132.16250610351562,137.14500427246094,139.94543307165233,137.07140696482782,130.92734322252747,nn,nn,2021-02-23,8.458270274748429,122
4640,138.75,139.25,116.7925033569336,124.61499786376953,135.56530872654295,135.15503633389577,130.42235559382684,nn,nn,2021-03-02,8.458270274748429,122
4641,124.5,130.46249389648438,115.66500091552734,128.55999755859375,133.56379124998602,134.1404149838493,130.2733669510082,nn,nn,2021-03-09,8.458270274748429,122
4642,128.6475067138672,135.125,126.125,128.45750427246094,132.1048521135503,133.2661210282511,130.12809793672443,nn,nn,2021-03-16,8.458270274748429,122
4643,129.12750244140625,133.94500732421875,122.72000122070312,128.3925018310547,131.04418060426585,132.51633345945166,129.98925024827085,nn,nn,2021-03-23,8.458270274748429,122
4644,128.20249938964844,138.6999969482422,127.0,138.11749267578125,133.0651269104131,133.3780502619639,130.6395096424717,nn,nn,2021-03-30,8.458270274748429,122
4645,138.6750030517578,144.71499633789062,137.11500549316406,144.0,136.1893763645808,135.0121963755079,131.70834887107395,nn,nn,2021-04-06,8.458270274748429,122
4646,142.8975067138672,162.1425018310547,141.3925018310547,159.125,142.7424116889863,138.7218584715836,133.90168096138802,nn,nn,2021-04-13,8.458270274748429,122
4647,155.36500549316406,158.0749969482422,147.8350067138672,152.65249633789062,145.5738644458161,140.86503352793852,135.40174619150824,nn,nn,2021-04-20,8.458270274748429,122
4648,151.85000610351562,156.7050018310547,149.97000122070312,150.09500122070312,146.86561781006952,142.28502855759461,136.57720659384384,nn,nn,2021-04-27,8.458270274748429,122
4649,151.25,162.77499389648438,134.58999633789062,162.44500732421875,152.76499938964844,152.76499938964844,152.76499938964844,162.77499389648438,159.70827027474843,2021-04-28,8.458270274748429,122
4650,131.71249389648438,134.0749969482422,128.85000610351562,132.6125030517578,133.15369971138927,130.13253093469703,119.75127564048545,nn,nn,2020-11-24,25.580863704394687,123
4651,132.64999389648438,136.73500061035156,129.72250366210938,135.58250427246094,133.84764387169545,130.9709883712761,121.01777393104348,nn,nn,2020-12-01,25.580863704394687,123
4652,136.0124969482422,137.3125,128.22999572753906,130.13250732421875,132.7861762867021,130.84199128711342,121.7469526024975,nn,nn,2020-12-08,25.580863704394687,123
4653,130.8800048828125,134.63999938964844,130.7050018310547,132.72000122070312,132.7672691249881,131.13091589228105,122.62479649195394,nn,nn,2020-12-15,25.580863704394687,123
4654,130.74749755859375,133.6999969482422,129.3874969482422,129.9375,131.95876366070578,130.94731344731474,123.20981277259763,nn,nn,2020-12-22,25.580863704394687,123
4655,130.625,132.1374969482422,127.63249969482422,130.5500030517578,131.5562606295778,130.8861887710752,123.79702799493045,nn,nn,2020-12-29,25.580863704394687,123
4656,131.04249572753906,136.52499389648438,125.86000061035156,132.7675018310547,131.90232954428546,131.1756215495336,124.51466590182038,nn,nn,2021-01-05,25.580863704394687,123
4657,134.1875,139.61000061035156,128.48500061035156,128.59500122070312,130.9573785946905,130.77860303740582,124.841092727331,nn,nn,2021-01-12,25.580863704394687,123
4658,130.16250610351562,139.99249267578125,128.44000244140625,137.125,132.71955613906465,131.75497180088183,125.82380530914452,nn,nn,2021-01-19,25.580863704394687,123
4659,137.8175048828125,138.28500366210938,127.9375,129.8975067138672,131.91325630329393,131.46920794134112,126.14970142152234,nn,nn,2021-01-26,25.580863704394687,123
4660,130.53250122070312,139.3175048828125,129.02749633789062,135.91000366210938,133.05518412009835,132.15240728299779,126.9305256007693,nn,nn,2021-02-02,25.580863704394687,123
4661,137.2725067138672,152.91250610351562,137.2725067138672,149.6125030517578,137.78584667200104,134.83857586280703,128.74508379684838,nn,nn,2021-02-09,25.580863704394687,123
4662,150.6425018310547,153.72500610351562,145.75,149.26499938964844,141.06560459132888,137.05802563616726,130.38667704427237,nn,nn,2021-02-16,25.580863704394687,123
4663,147.74749755859375,151.33250427246094,132.16250610351562,137.14500427246094,139.94543307165233,137.07140696482782,130.92734322252747,nn,nn,2021-02-23,25.580863704394687,123
4664,138.75,139.25,116.7925033569336,124.61499786376953,135.56530872654295,135.15503633389577,130.42235559382684,nn,nn,2021-03-02,25.580863704394687,123
4665,124.5,130.46249389648438,115.66500091552734,128.55999755859375,133.56379124998602,134.1404149838493,130.2733669510082,nn,nn,2021-03-09,25.580863704394687,123
4666,128.6475067138672,135.125,126.125,128.45750427246094,132.1048521135503,133.2661210282511,130.12809793672443,nn,nn,2021-03-16,25.580863704394687,123
4667,129.12750244140625,133.94500732421875,122.72000122070312,128.3925018310547,131.04418060426585,132.51633345945166,129.98925024827085,nn,nn,2021-03-23,25.580863704394687,123
4668,128.20249938964844,138.6999969482422,127.0,138.11749267578125,133.0651269104131,133.3780502619639,130.6395096424717,nn,nn,2021-03-30,25.580863704394687,123
4669,138.6750030517578,144.71499633789062,137.11500549316406,144.0,136.1893763645808,135.0121963755079,131.70834887107395,nn,nn,2021-04-06,25.580863704394687,123
4670,142.8975067138672,162.1425018310547,141.3925018310547,159.125,142.7424116889863,138.7218584715836,133.90168096138802,nn,nn,2021-04-13,25.580863704394687,123
4671,155.36500549316406,158.0749969482422,147.8350067138672,152.65249633789062,145.5738644458161,140.86503352793852,135.40174619150824,nn,nn,2021-04-20,25.580863704394687,123
4672,151.85000610351562,156.7050018310547,149.97000122070312,150.09500122070312,146.86561781006952,142.28502855759461,136.57720659384384,nn,nn,2021-04-27,25.580863704394687,123
4673,151.25,152.46749877929688,140.1024932861328,148.12249755859375,147.22472630964788,143.18310071159448,137.50082987102383,nn,nn,2021-05-04,25.580863704394687,123
4674,147.87249755859375,176.61000061035156,134.58999633789062,175.78250122070312,158.71374893188477,158.71374893188477,158.71374893188477,176.61000061035156,173.45336126298844,2021-05-05,25.580863704394687,123
4675,132.64999389648438,136.73500061035156,129.72250366210938,135.58250427246094,133.84764387169545,130.9709883712761,121.01777393104348,nn,nn,2020-12-01,34.42501956171509,124
4676,136.0124969482422,137.3125,128.22999572753906,130.13250732421875,132.7861762867021,130.84199128711342,121.7469526024975,nn,nn,2020-12-08,34.42501956171509,124
4677,130.8800048828125,134.63999938964844,130.7050018310547,132.72000122070312,132.7672691249881,131.13091589228105,122.62479649195394,nn,nn,2020-12-15,34.42501956171509,124
4678,130.74749755859375,133.6999969482422,129.3874969482422,129.9375,131.95876366070578,130.94731344731474,123.20981277259763,nn,nn,2020-12-22,34.42501956171509,124
4679,130.625,132.1374969482422,127.63249969482422,130.5500030517578,131.5562606295778,130.8861887710752,123.79702799493045,nn,nn,2020-12-29,34.42501956171509,124
4680,131.04249572753906,136.52499389648438,125.86000061035156,132.7675018310547,131.90232954428546,131.1756215495336,124.51466590182038,nn,nn,2021-01-05,34.42501956171509,124
4681,134.1875,139.61000061035156,128.48500061035156,128.59500122070312,130.9573785946905,130.77860303740582,124.841092727331,nn,nn,2021-01-12,34.42501956171509,124
4682,130.16250610351562,139.99249267578125,128.44000244140625,137.125,132.71955613906465,131.75497180088183,125.82380530914452,nn,nn,2021-01-19,34.42501956171509,124
4683,137.8175048828125,138.28500366210938,127.9375,129.8975067138672,131.91325630329393,131.46920794134112,126.14970142152234,nn,nn,2021-01-26,34.42501956171509,124
4684,130.53250122070312,139.3175048828125,129.02749633789062,135.91000366210938,133.05518412009835,132.15240728299779,126.9305256007693,nn,nn,2021-02-02,34.42501956171509,124
4685,137.2725067138672,152.91250610351562,137.2725067138672,149.6125030517578,137.78584667200104,134.83857586280703,128.74508379684838,nn,nn,2021-02-09,34.42501956171509,124
4686,150.6425018310547,153.72500610351562,145.75,149.26499938964844,141.06560459132888,137.05802563616726,130.38667704427237,nn,nn,2021-02-16,34.42501956171509,124
4687,147.74749755859375,151.33250427246094,132.16250610351562,137.14500427246094,139.94543307165233,137.07140696482782,130.92734322252747,nn,nn,2021-02-23,34.42501956171509,124
4688,138.75,139.25,116.7925033569336,124.61499786376953,135.56530872654295,135.15503633389577,130.42235559382684,nn,nn,2021-03-02,34.42501956171509,124
4689,124.5,130.46249389648438,115.66500091552734,128.55999755859375,133.56379124998602,134.1404149838493,130.2733669510082,nn,nn,2021-03-09,34.42501956171509,124
4690,128.6475067138672,135.125,126.125,128.45750427246094,132.1048521135503,133.2661210282511,130.12809793672443,nn,nn,2021-03-16,34.42501956171509,124
4691,129.12750244140625,133.94500732421875,122.72000122070312,128.3925018310547,131.04418060426585,132.51633345945166,129.98925024827085,nn,nn,2021-03-23,34.42501956171509,124
4692,128.20249938964844,138.6999969482422,127.0,138.11749267578125,133.0651269104131,133.3780502619639,130.6395096424717,nn,nn,2021-03-30,34.42501956171509,124
4693,138.6750030517578,144.71499633789062,137.11500549316406,144.0,136.1893763645808,135.0121963755079,131.70834887107395,nn,nn,2021-04-06,34.42501956171509,124
4694,142.8975067138672,162.1425018310547,141.3925018310547,159.125,142.7424116889863,138.7218584715836,133.90168096138802,nn,nn,2021-04-13,34.42501956171509,124
4695,155.36500549316406,158.0749969482422,147.8350067138672,152.65249633789062,145.5738644458161,140.86503352793852,135.40174619150824,nn,nn,2021-04-20,34.42501956171509,124
4696,151.85000610351562,156.7050018310547,149.97000122070312,150.09500122070312,146.86561781006952,142.28502855759461,136.57720659384384,nn,nn,2021-04-27,34.42501956171509,124
4697,151.25,152.46749877929688,140.1024932861328,148.12249755859375,147.22472630964788,143.18310071159448,137.50082987102383,nn,nn,2021-05-04,34.42501956171509,124
4698,147.87249755859375,148.05999755859375,134.58999633789062,142.42999267578125,145.85480241425742,143.06723793685399,137.8951628954044,nn,nn,2021-05-11,34.42501956171509,124
4699,141.57000732421875,179.3925018310547,135.4324951171875,178.25250244140625,158.6618766784668,158.6618766784668,158.6618766784668,179.3925018310547,175.99502688593384,2021-05-12,34.42501956171509,124
4700,136.0124969482422,137.3125,128.22999572753906,130.13250732421875,132.7861762867021,130.84199128711342,121.7469526024975,nn,nn,2020-12-08,36.88268543618051,125
4701,130.8800048828125,134.63999938964844,130.7050018310547,132.72000122070312,132.7672691249881,131.13091589228105,122.62479649195394,nn,nn,2020-12-15,36.88268543618051,125
4702,130.74749755859375,133.6999969482422,129.3874969482422,129.9375,131.95876366070578,130.94731344731474,123.20981277259763,nn,nn,2020-12-22,36.88268543618051,125
4703,130.625,132.1374969482422,127.63249969482422,130.5500030517578,131.5562606295778,130.8861887710752,123.79702799493045,nn,nn,2020-12-29,36.88268543618051,125
4704,131.04249572753906,136.52499389648438,125.86000061035156,132.7675018310547,131.90232954428546,131.1756215495336,124.51466590182038,nn,nn,2021-01-05,36.88268543618051,125
4705,134.1875,139.61000061035156,128.48500061035156,128.59500122070312,130.9573785946905,130.77860303740582,124.841092727331,nn,nn,2021-01-12,36.88268543618051,125
4706,130.16250610351562,139.99249267578125,128.44000244140625,137.125,132.71955613906465,131.75497180088183,125.82380530914452,nn,nn,2021-01-19,36.88268543618051,125
4707,137.8175048828125,138.28500366210938,127.9375,129.8975067138672,131.91325630329393,131.46920794134112,126.14970142152234,nn,nn,2021-01-26,36.88268543618051,125
4708,130.53250122070312,139.3175048828125,129.02749633789062,135.91000366210938,133.05518412009835,132.15240728299779,126.9305256007693,nn,nn,2021-02-02,36.88268543618051,125
4709,137.2725067138672,152.91250610351562,137.2725067138672,149.6125030517578,137.78584667200104,134.83857586280703,128.74508379684838,nn,nn,2021-02-09,36.88268543618051,125
4710,150.6425018310547,153.72500610351562,145.75,149.26499938964844,141.06560459132888,137.05802563616726,130.38667704427237,nn,nn,2021-02-16,36.88268543618051,125
4711,147.74749755859375,151.33250427246094,132.16250610351562,137.14500427246094,139.94543307165233,137.07140696482782,130.92734322252747,nn,nn,2021-02-23,36.88268543618051,125
4712,138.75,139.25,116.7925033569336,124.61499786376953,135.56530872654295,135.15503633389577,130.42235559382684,nn,nn,2021-03-02,36.88268543618051,125
4713,124.5,130.46249389648438,115.66500091552734,128.55999755859375,133.56379124998602,134.1404149838493,130.2733669510082,nn,nn,2021-03-09,36.88268543618051,125
4714,128.6475067138672,135.125,126.125,128.45750427246094,132.1048521135503,133.2661210282511,130.12809793672443,nn,nn,2021-03-16,36.88268543618051,125
4715,129.12750244140625,133.94500732421875,122.72000122070312,128.3925018310547,131.04418060426585,132.51633345945166,129.98925024827085,nn,nn,2021-03-23,36.88268543618051,125
4716,128.20249938964844,138.6999969482422,127.0,138.11749267578125,133.0651269104131,133.3780502619639,130.6395096424717,nn,nn,2021-03-30,36.88268543618051,125
4717,138.6750030517578,144.71499633789062,137.11500549316406,144.0,136.1893763645808,135.0121963755079,131.70834887107395,nn,nn,2021-04-06,36.88268543618051,125
4718,142.8975067138672,162.1425018310547,141.3925018310547,159.125,142.7424116889863,138.7218584715836,133.90168096138802,nn,nn,2021-04-13,36.88268543618051,125
4719,155.36500549316406,158.0749969482422,147.8350067138672,152.65249633789062,145.5738644458161,140.86503352793852,135.40174619150824,nn,nn,2021-04-20,36.88268543618051,125
4720,151.85000610351562,156.7050018310547,149.97000122070312,150.09500122070312,146.86561781006952,142.28502855759461,136.57720659384384,nn,nn,2021-04-27,36.88268543618051,125
4721,151.25,152.46749877929688,140.1024932861328,148.12249755859375,147.22472630964788,143.18310071159448,137.50082987102383,nn,nn,2021-05-04,36.88268543618051,125
4722,147.87249755859375,148.05999755859375,134.58999633789062,142.42999267578125,145.85480241425742,143.06723793685399,137.8951628954044,nn,nn,2021-05-11,36.88268543618051,125
4723,141.57000732421875,152.22000122070312,135.4324951171875,149.91749572753906,147.01557193233788,144.12112375080554,138.8569495219752,nn,nn,2021-05-18,36.88268543618051,125
4724,152.125,193.75,151.75999450683594,186.3874969482422,171.00562286376953,171.00562286376953,171.00562286376953,193.75,189.0076854361805,2021-05-19,36.88268543618051,125
4725,130.8800048828125,134.63999938964844,130.7050018310547,132.72000122070312,132.7672691249881,131.13091589228105,122.62479649195394,nn,nn,2020-12-15,27.051064031157694,126
4726,130.74749755859375,133.6999969482422,129.3874969482422,129.9375,131.95876366070578,130.94731344731474,123.20981277259763,nn,nn,2020-12-22,27.051064031157694,126
4727,130.625,132.1374969482422,127.63249969482422,130.5500030517578,131.5562606295778,130.8861887710752,123.79702799493045,nn,nn,2020-12-29,27.051064031157694,126
4728,131.04249572753906,136.52499389648438,125.86000061035156,132.7675018310547,131.90232954428546,131.1756215495336,124.51466590182038,nn,nn,2021-01-05,27.051064031157694,126
4729,134.1875,139.61000061035156,128.48500061035156,128.59500122070312,130.9573785946905,130.77860303740582,124.841092727331,nn,nn,2021-01-12,27.051064031157694,126
4730,130.16250610351562,139.99249267578125,128.44000244140625,137.125,132.71955613906465,131.75497180088183,125.82380530914452,nn,nn,2021-01-19,27.051064031157694,126
4731,137.8175048828125,138.28500366210938,127.9375,129.8975067138672,131.91325630329393,131.46920794134112,126.14970142152234,nn,nn,2021-01-26,27.051064031157694,126
4732,130.53250122070312,139.3175048828125,129.02749633789062,135.91000366210938,133.05518412009835,132.15240728299779,126.9305256007693,nn,nn,2021-02-02,27.051064031157694,126
4733,137.2725067138672,152.91250610351562,137.2725067138672,149.6125030517578,137.78584667200104,134.83857586280703,128.74508379684838,nn,nn,2021-02-09,27.051064031157694,126
4734,150.6425018310547,153.72500610351562,145.75,149.26499938964844,141.06560459132888,137.05802563616726,130.38667704427237,nn,nn,2021-02-16,27.051064031157694,126
4735,147.74749755859375,151.33250427246094,132.16250610351562,137.14500427246094,139.94543307165233,137.07140696482782,130.92734322252747,nn,nn,2021-02-23,27.051064031157694,126
4736,138.75,139.25,116.7925033569336,124.61499786376953,135.56530872654295,135.15503633389577,130.42235559382684,nn,nn,2021-03-02,27.051064031157694,126
4737,124.5,130.46249389648438,115.66500091552734,128.55999755859375,133.56379124998602,134.1404149838493,130.2733669510082,nn,nn,2021-03-09,27.051064031157694,126
4738,128.6475067138672,135.125,126.125,128.45750427246094,132.1048521135503,133.2661210282511,130.12809793672443,nn,nn,2021-03-16,27.051064031157694,126
4739,129.12750244140625,133.94500732421875,122.72000122070312,128.3925018310547,131.04418060426585,132.51633345945166,129.98925024827085,nn,nn,2021-03-23,27.051064031157694,126
4740,128.20249938964844,138.6999969482422,127.0,138.11749267578125,133.0651269104131,133.3780502619639,130.6395096424717,nn,nn,2021-03-30,27.051064031157694,126
4741,138.6750030517578,144.71499633789062,137.11500549316406,144.0,136.1893763645808,135.0121963755079,131.70834887107395,nn,nn,2021-04-06,27.051064031157694,126
4742,142.8975067138672,162.1425018310547,141.3925018310547,159.125,142.7424116889863,138.7218584715836,133.90168096138802,nn,nn,2021-04-13,27.051064031157694,126
4743,155.36500549316406,158.0749969482422,147.8350067138672,152.65249633789062,145.5738644458161,140.86503352793852,135.40174619150824,nn,nn,2021-04-20,27.051064031157694,126
4744,151.85000610351562,156.7050018310547,149.97000122070312,150.09500122070312,146.86561781006952,142.28502855759461,136.57720659384384,nn,nn,2021-04-27,27.051064031157694,126
4745,151.25,152.46749877929688,140.1024932861328,148.12249755859375,147.22472630964788,143.18310071159448,137.50082987102383,nn,nn,2021-05-04,27.051064031157694,126
4746,147.87249755859375,148.05999755859375,134.58999633789062,142.42999267578125,145.85480241425742,143.06723793685399,137.8951628954044,nn,nn,2021-05-11,27.051064031157694,126
4747,141.57000732421875,152.22000122070312,135.4324951171875,149.91749572753906,147.01557193233788,144.12112375080554,138.8569495219752,nn,nn,2021-05-18,27.051064031157694,126
4748,152.125,162.77499389648438,151.75999450683594,162.44500732421875,151.42398204430384,146.94018276209988,140.74399414615468,nn,nn,2021-05-25,27.051064031157694,126
4749,162.6999969482422,194.1999969482422,159.03250122070312,190.30999755859375,176.5606231689453,176.5606231689453,176.5606231689453,194.1999969482422,189.75106097939988,2021-05-26,27.051064031157694,126
4750,130.74749755859375,133.6999969482422,129.3874969482422,129.9375,131.95876366070578,130.94731344731474,123.20981277259763,nn,nn,2020-12-22,24.876453380435578,127
4751,130.625,132.1374969482422,127.63249969482422,130.5500030517578,131.5562606295778,130.8861887710752,123.79702799493045,nn,nn,2020-12-29,24.876453380435578,127
4752,131.04249572753906,136.52499389648438,125.86000061035156,132.7675018310547,131.90232954428546,131.1756215495336,124.51466590182038,nn,nn,2021-01-05,24.876453380435578,127
4753,134.1875,139.61000061035156,128.48500061035156,128.59500122070312,130.9573785946905,130.77860303740582,124.841092727331,nn,nn,2021-01-12,24.876453380435578,127
4754,130.16250610351562,139.99249267578125,128.44000244140625,137.125,132.71955613906465,131.75497180088183,125.82380530914452,nn,nn,2021-01-19,24.876453380435578,127
4755,137.8175048828125,138.28500366210938,127.9375,129.8975067138672,131.91325630329393,131.46920794134112,126.14970142152234,nn,nn,2021-01-26,24.876453380435578,127
4756,130.53250122070312,139.3175048828125,129.02749633789062,135.91000366210938,133.05518412009835,132.15240728299779,126.9305256007693,nn,nn,2021-02-02,24.876453380435578,127
4757,137.2725067138672,152.91250610351562,137.2725067138672,149.6125030517578,137.78584667200104,134.83857586280703,128.74508379684838,nn,nn,2021-02-09,24.876453380435578,127
4758,150.6425018310547,153.72500610351562,145.75,149.26499938964844,141.06560459132888,137.05802563616726,130.38667704427237,nn,nn,2021-02-16,24.876453380435578,127
4759,147.74749755859375,151.33250427246094,132.16250610351562,137.14500427246094,139.94543307165233,137.07140696482782,130.92734322252747,nn,nn,2021-02-23,24.876453380435578,127
4760,138.75,139.25,116.7925033569336,124.61499786376953,135.56530872654295,135.15503633389577,130.42235559382684,nn,nn,2021-03-02,24.876453380435578,127
4761,124.5,130.46249389648438,115.66500091552734,128.55999755859375,133.56379124998602,134.1404149838493,130.2733669510082,nn,nn,2021-03-09,24.876453380435578,127
4762,128.6475067138672,135.125,126.125,128.45750427246094,132.1048521135503,133.2661210282511,130.12809793672443,nn,nn,2021-03-16,24.876453380435578,127
4763,129.12750244140625,133.94500732421875,122.72000122070312,128.3925018310547,131.04418060426585,132.51633345945166,129.98925024827085,nn,nn,2021-03-23,24.876453380435578,127
4764,128.20249938964844,138.6999969482422,127.0,138.11749267578125,133.0651269104131,133.3780502619639,130.6395096424717,nn,nn,2021-03-30,24.876453380435578,127
4765,138.6750030517578,144.71499633789062,137.11500549316406,144.0,136.1893763645808,135.0121963755079,131.70834887107395,nn,nn,2021-04-06,24.876453380435578,127
4766,142.8975067138672,162.1425018310547,141.3925018310547,159.125,142.7424116889863,138.7218584715836,133.90168096138802,nn,nn,2021-04-13,24.876453380435578,127
4767,155.36500549316406,158.0749969482422,147.8350067138672,152.65249633789062,145.5738644458161,140.86503352793852,135.40174619150824,nn,nn,2021-04-20,24.876453380435578,127
4768,151.85000610351562,156.7050018310547,149.97000122070312,150.09500122070312,146.86561781006952,142.28502855759461,136.57720659384384,nn,nn,2021-04-27,24.876453380435578,127
4769,151.25,152.46749877929688,140.1024932861328,148.12249755859375,147.22472630964788,143.18310071159448,137.50082987102383,nn,nn,2021-05-04,24.876453380435578,127
4770,147.87249755859375,148.05999755859375,134.58999633789062,142.42999267578125,145.85480241425742,143.06723793685399,137.8951628954044,nn,nn,2021-05-11,24.876453380435578,127
4771,141.57000732421875,152.22000122070312,135.4324951171875,149.91749572753906,147.01557193233788,144.12112375080554,138.8569495219752,nn,nn,2021-05-18,24.876453380435578,127
4772,152.125,162.77499389648438,151.75999450683594,162.44500732421875,151.42398204430384,146.94018276209988,140.74399414615468,nn,nn,2021-05-25,24.876453380435578,127
4773,162.6999969482422,176.61000061035156,159.03250122070312,175.78250122070312,158.38355895184648,151.3774625249619,143.54707471211856,nn,nn,2021-06-01,24.876453380435578,127
4774,175.71249389648438,205.05250549316406,171.75999450683594,204.8699951171875,189.34874725341797,189.34874725341797,189.34874725341797,205.05250549316406,200.58894727691995,2021-06-02,24.876453380435578,127
4775,130.625,132.1374969482422,127.63249969482422,130.5500030517578,131.5562606295778,130.8861887710752,123.79702799493045,nn,nn,2020-12-29,25.51283290381889,128
4776,131.04249572753906,136.52499389648438,125.86000061035156,132.7675018310547,131.90232954428546,131.1756215495336,124.51466590182038,nn,nn,2021-01-05,25.51283290381889,128
4777,134.1875,139.61000061035156,128.48500061035156,128.59500122070312,130.9573785946905,130.77860303740582,124.841092727331,nn,nn,2021-01-12,25.51283290381889,128
4778,130.16250610351562,139.99249267578125,128.44000244140625,137.125,132.71955613906465,131.75497180088183,125.82380530914452,nn,nn,2021-01-19,25.51283290381889,128
4779,137.8175048828125,138.28500366210938,127.9375,129.8975067138672,131.91325630329393,131.46920794134112,126.14970142152234,nn,nn,2021-01-26,25.51283290381889,128
4780,130.53250122070312,139.3175048828125,129.02749633789062,135.91000366210938,133.05518412009835,132.15240728299779,126.9305256007693,nn,nn,2021-02-02,25.51283290381889,128
4781,137.2725067138672,152.91250610351562,137.2725067138672,149.6125030517578,137.78584667200104,134.83857586280703,128.74508379684838,nn,nn,2021-02-09,25.51283290381889,128
4782,150.6425018310547,153.72500610351562,145.75,149.26499938964844,141.06560459132888,137.05802563616726,130.38667704427237,nn,nn,2021-02-16,25.51283290381889,128
4783,147.74749755859375,151.33250427246094,132.16250610351562,137.14500427246094,139.94543307165233,137.07140696482782,130.92734322252747,nn,nn,2021-02-23,25.51283290381889,128
4784,138.75,139.25,116.7925033569336,124.61499786376953,135.56530872654295,135.15503633389577,130.42235559382684,nn,nn,2021-03-02,25.51283290381889,128
4785,124.5,130.46249389648438,115.66500091552734,128.55999755859375,133.56379124998602,134.1404149838493,130.2733669510082,nn,nn,2021-03-09,25.51283290381889,128
4786,128.6475067138672,135.125,126.125,128.45750427246094,132.1048521135503,133.2661210282511,130.12809793672443,nn,nn,2021-03-16,25.51283290381889,128
4787,129.12750244140625,133.94500732421875,122.72000122070312,128.3925018310547,131.04418060426585,132.51633345945166,129.98925024827085,nn,nn,2021-03-23,25.51283290381889,128
4788,128.20249938964844,138.6999969482422,127.0,138.11749267578125,133.0651269104131,133.3780502619639,130.6395096424717,nn,nn,2021-03-30,25.51283290381889,128
4789,138.6750030517578,144.71499633789062,137.11500549316406,144.0,136.1893763645808,135.0121963755079,131.70834887107395,nn,nn,2021-04-06,25.51283290381889,128
4790,142.8975067138672,162.1425018310547,141.3925018310547,159.125,142.7424116889863,138.7218584715836,133.90168096138802,nn,nn,2021-04-13,25.51283290381889,128
4791,155.36500549316406,158.0749969482422,147.8350067138672,152.65249633789062,145.5738644458161,140.86503352793852,135.40174619150824,nn,nn,2021-04-20,25.51283290381889,128
4792,151.85000610351562,156.7050018310547,149.97000122070312,150.09500122070312,146.86561781006952,142.28502855759461,136.57720659384384,nn,nn,2021-04-27,25.51283290381889,128
4793,151.25,152.46749877929688,140.1024932861328,148.12249755859375,147.22472630964788,143.18310071159448,137.50082987102383,nn,nn,2021-05-04,25.51283290381889,128
4794,147.87249755859375,148.05999755859375,134.58999633789062,142.42999267578125,145.85480241425742,143.06723793685399,137.8951628954044,nn,nn,2021-05-11,25.51283290381889,128
4795,141.57000732421875,152.22000122070312,135.4324951171875,149.91749572753906,147.01557193233788,144.12112375080554,138.8569495219752,nn,nn,2021-05-18,25.51283290381889,128
4796,152.125,162.77499389648438,151.75999450683594,162.44500732421875,151.42398204430384,146.94018276209988,140.74399414615468,nn,nn,2021-05-25,25.51283290381889,128
4797,162.6999969482422,176.61000061035156,159.03250122070312,175.78250122070312,158.38355895184648,151.3774625249619,143.54707471211856,nn,nn,2021-06-01,25.51283290381889,128
4798,175.71249389648438,179.3925018310547,171.75999450683594,178.25250244140625,164.06039994886356,155.51208405056875,146.32350893046157,nn,nn,2021-06-08,25.51283290381889,128
4799,179.05999755859375,208.75,175.84500122070312,200.50250244140625,191.03937530517578,191.03937530517578,191.03937530517578,208.75,204.57283046241264,2021-06-09,25.51283290381889,128
4800,131.04249572753906,136.52499389648438,125.86000061035156,132.7675018310547,131.90232954428546,131.1756215495336,124.51466590182038,nn,nn,2021-01-05,20.66812923582711,129
4801,134.1875,139.61000061035156,128.48500061035156,128.59500122070312,130.9573785946905,130.77860303740582,124.841092727331,nn,nn,2021-01-12,20.66812923582711,129
4802,130.16250610351562,139.99249267578125,128.44000244140625,137.125,132.71955613906465,131.75497180088183,125.82380530914452,nn,nn,2021-01-19,20.66812923582711,129
